triplet_id,TGT_item,OTH_item,X_item,speaker_TGT,speaker_OTH,speaker_X,language_TGT,language_OTH,language_X,TGT_first,dataset
triplet_EN1580,1s_english/19525_sliced_2311.wav,1s_english/255_sliced_3029.wav,1s_english/25035_sliced_2587.wav,8824,8824,5189,EN,EN,EN,False,zerospeech
triplet_FR2011,1s_french/14411_sliced_1680.wav,1s_french/13431_sliced_878.wav,1s_french/737_sliced_1681.wav,F06_N,F06_N,M10_N,FR,FR,FR,True,zerospeech
triplet_FR2883,1s_french/9310_sliced_10001.wav,1s_french/1289_sliced_2105.wav,1s_french/18501_sliced_1411.wav,M07_N,M07_N,F06_N,FR,FR,FR,True,zerospeech
triplet_FR1356,1s_french/11833_sliced_917.wav,1s_french/18585_sliced_94.wav,1s_french/17306_sliced_106.wav,F02_O,F02_O,F02_N,FR,FR,FR,False,zerospeech
triplet_FR2404,1s_french/14053_sliced_645.wav,1s_french/7796_sliced_1108.wav,1s_french/736_sliced_646.wav,M07_N,M07_N,F06_O,FR,FR,FR,False,zerospeech
ES_TRIP6779_0,ES65.wav,ES13.wav,ES122.wav,ES-participant2,ES-participant2,ES-participant4,ES,ES,ES,False,WorldVowels
ES_TRIP30099_1,ES172.wav,ES163.wav,ES292.wav,ES-participant3,ES-participant3,ES-participant5,ES,ES,ES,True,WorldVowels
triplet_EN422,1s_english/20216_sliced_1701.wav,1s_english/8301_sliced_287.wav,1s_english/10670_sliced_290.wav,2294,2294,1571,EN,EN,EN,False,zerospeech
ES_TRIP18882_1,ES356.wav,ES343.wav,ES83.wav,ES-participant5,ES-participant5,ES-participant4,ES,ES,ES,True,WorldVowels
triplet_00000008314,TEST/DR5/MRPP0/SI554_sliced_160.wav,TEST/DR5/MRPP0/SX104_sliced_328.wav,TEST/DR2/MPGL0/SI1729_sliced_496.wav,MRPP0,MRPP0,MPGL0,EN_DR5,EN_DR5,EN_DR2,False,pilot-july-2018
ES_TRIP23661_0,ES89.wav,ES88.wav,ES17.wav,ES-participant4,ES-participant4,ES-participant2,ES,ES,ES,False,WorldVowels
ES_TRIP9916_1,ES298.wav,ES288.wav,ES226.wav,ES-participant5,ES-participant5,ES-participant1,ES,ES,ES,True,WorldVowels
triplet_FR2635,1s_french/17082_sliced_2053.wav,1s_french/19962_sliced_901.wav,1s_french/1838_sliced_2054.wav,F02_N,F02_N,M01_O,FR,FR,FR,True,zerospeech
triplet_FR2292,1s_french/12834_sliced_898.wav,1s_french/2935_sliced_386.wav,1s_french/7779_sliced_254.wav,F02_O,F02_O,F10_O,FR,FR,FR,False,zerospeech
triplet_EN1583,1s_english/8833_sliced_1886.wav,1s_english/6482_sliced_1852.wav,1s_english/1226_sliced_1887.wav,2294,2294,8193,EN,EN,EN,True,zerospeech
triplet_00000074468,TRAIN/DR8/MKRG0/SX411_sliced_77.wav,TRAIN/DR8/MKRG0/SX31_sliced_245.wav,TEST/DR5/FHEW0/SI763_sliced_413.wav,MKRG0,MKRG0,FHEW0,EN_DR8,EN_DR8,EN_DR5,False,pilot-july-2018
triplet_FR2210,1s_french/3550_sliced_1923.wav,1s_french/7786_sliced_2085.wav,1s_french/8792_sliced_2194.wav,F02_N,F02_N,F01_O,FR,FR,FR,False,zerospeech
triplet_FR2235,1s_french/4933_sliced_2276.wav,1s_french/15614_sliced_2275.wav,1s_french/9380_sliced_168.wav,F03_O,F03_O,M10_N,FR,FR,FR,True,zerospeech
FR_TRIP50153_0,FR526.wav,FR391.wav,FR800.wav,FR-participant6,FR-participant6,FR-participant2,FR,FR,FR,False,WorldVowels
BR_TRIP32099_0,BR946.wav,BR876.wav,BR294.wav,BR-participant5,BR-participant5,BR-participant4,BR,BR,BR,False,WorldVowels
GR_TRIP72899_1,GR670.wav,GR768.wav,GR625.wav,GR-participant5,GR-participant5,GR-participant1,GR,GR,GR,True,WorldVowels
triplet_EN121,1s_english/15953_sliced_2111.wav,1s_english/11000_sliced_2222.wav,1s_english/16410_sliced_2109.wav,8193,8193,5189,EN,EN,EN,True,zerospeech
triplet_EN1951,1s_english/9660_sliced_2052.wav,1s_english/18792_sliced_2051.wav,1s_english/10159_sliced_2054.wav,2294,2294,4926,EN,EN,EN,True,zerospeech
FR_TRIP12532_0,FR1978.wav,FR1828.wav,FR3486.wav,FR-participant3,FR-participant3,FR-participant5,FR,FR,FR,False,WorldVowels
BR_TRIP60851_0,BR681.wav,BR672.wav,BR1051.wav,BR-participant1,BR-participant1,BR-participant5,BR,BR,BR,False,WorldVowels
triplet_FR1983,1s_french/15038_sliced_1668.wav,1s_french/8931_sliced_689.wav,1s_french/16531_sliced_1669.wav,M08_N,M08_N,F01_O,FR,FR,FR,True,zerospeech
ES_TRIP31720_1,ES226.wav,ES217.wav,ES298.wav,ES-participant1,ES-participant1,ES-participant5,ES,ES,ES,True,WorldVowels
BR_TRIP52584_0,BR820.wav,BR810.wav,BR453.wav,BR-participant1,BR-participant1,BR-participant3,BR,BR,BR,False,WorldVowels
BR_TRIP5190_1,BR197.wav,BR68.wav,BR215.wav,BR-participant2,BR-participant2,BR-participant4,BR,BR,BR,True,WorldVowels
triplet_FR2885,1s_french/18549_sliced_10002.wav,1s_french/8259_sliced_2111.wav,1s_french/18404_sliced_639.wav,F02_N,F02_N,F06_N,FR,FR,FR,True,zerospeech
triplet_EN454,1s_english/18937_sliced_819.wav,1s_english/25731_sliced_879.wav,1s_english/22097_sliced_821.wav,8193,8193,3347,EN,EN,EN,False,zerospeech
GR_TRIP8038_1,GR155.wav,GR187.wav,GR98.wav,GR-participant2,GR-participant2,GR-participant6,GR,GR,GR,True,WorldVowels
triplet_FR149,1s_french/866_sliced_236.wav,1s_french/1115_sliced_2327.wav,1s_french/15138_sliced_234.wav,F06_O,F06_O,M04_O,FR,FR,FR,True,zerospeech
triplet_EN67,1s_english/15722_sliced_1935.wav,1s_english/11183_sliced_1934.wav,1s_english/21552_sliced_1936.wav,2741,2741,2294,EN,EN,EN,True,zerospeech
triplet_EN452,1s_english/23159_sliced_2627.wav,1s_english/8150_sliced_3012.wav,1s_english/25962_sliced_2626.wav,8824,8824,2294,EN,EN,EN,False,zerospeech
triplet_00000013295,TRAIN/DR2/FLMA0/SI1873_sliced_155.wav,TRAIN/DR2/FLMA0/SI1873_sliced_323.wav,TRAIN/DR2/MJMA0/SX325_sliced_491.wav,FLMA0,FLMA0,MJMA0,EN_DR2,EN_DR2,EN_DR2,False,pilot-july-2018
EN_TRIP6853_0,EN1924.wav,EN2217.wav,EN1204.wav,EN-participant7,EN-participant7,EN-participant3,EN,EN,EN,False,WorldVowels
triplet_FR1292,1s_french/997_sliced_1249.wav,1s_french/16047_sliced_524.wav,1s_french/13621_sliced_1250.wav,M08_N,M08_N,F02_N,FR,FR,FR,False,zerospeech
triplet_EN2086,1s_english/3785_sliced_10201.wav,1s_english/26171_sliced_10244.wav,1s_english/23240_sliced_10200.wav,5189,5189,3851,EN,EN,EN,False,zerospeech
BR_TRIP57499_1,BR847.wav,BR708.wav,BR151.wav,BR-participant1,BR-participant1,BR-participant2,BR,BR,BR,True,WorldVowels
triplet_EN306,1s_english/23222_sliced_3880.wav,1s_english/16623_sliced_2996.wav,1s_english/13410_sliced_2019.wav,3347,3347,8193,EN,EN,EN,False,zerospeech
triplet_EN448,1s_english/10992_sliced_4210.wav,1s_english/17923_sliced_4211.wav,1s_english/12648_sliced_2078.wav,5802,5802,1571,EN,EN,EN,False,zerospeech
triplet_EN1533,1s_english/21167_sliced_5317.wav,1s_english/21392_sliced_5316.wav,1s_english/26189_sliced_5318.wav,2294,2294,1571,EN,EN,EN,True,zerospeech
triplet_FR487,1s_french/16396_sliced_478.wav,1s_french/17123_sliced_690.wav,1s_french/15718_sliced_476.wav,F06_N,F06_N,M10_O,FR,FR,FR,True,zerospeech
triplet_EN1186,1s_english/10465_sliced_4215.wav,1s_english/3164_sliced_4222.wav,1s_english/8712_sliced_4214.wav,8824,8824,1571,EN,EN,EN,False,zerospeech
triplet_FR62,1s_french/18735_sliced_108.wav,1s_french/5986_sliced_181.wav,1s_french/16238_sliced_40.wav,F10_O,F10_O,M10_N,FR,FR,FR,False,zerospeech
ES_TRIP21395_1,ES81.wav,ES112.wav,ES354.wav,ES-participant4,ES-participant4,ES-participant5,ES,ES,ES,True,WorldVowels
triplet_FR2672,1s_french/14780_sliced_172.wav,1s_french/13866_sliced_9032.wav,1s_french/12910_sliced_173.wav,F10_O,F10_O,M02_O,FR,FR,FR,False,zerospeech
triplet_EN2152,1s_english/15953_sliced_2111.wav,1s_english/14442_sliced_2415.wav,1s_english/16410_sliced_2109.wav,8193,8193,5189,EN,EN,EN,False,zerospeech
triplet_EN368,1s_english/25232_sliced_3819.wav,1s_english/11868_sliced_3298.wav,1s_english/22109_sliced_3451.wav,5802,5802,8193,EN,EN,EN,False,zerospeech
triplet_EN1513,1s_english/10159_sliced_2054.wav,1s_english/6453_sliced_5238.wav,1s_english/9660_sliced_2052.wav,4926,4926,2294,EN,EN,EN,True,zerospeech
triplet_EN1492,1s_english/12395_sliced_2661.wav,1s_english/7216_sliced_2679.wav,1s_english/13065_sliced_2660.wav,8193,8193,2294,EN,EN,EN,False,zerospeech
triplet_FR1045,1s_french/7401_sliced_2367.wav,1s_french/14672_sliced_2360.wav,1s_french/15000_sliced_208.wav,F02_O,F02_O,F06_N,FR,FR,FR,True,zerospeech
BR_TRIP20488_1,BR454.wav,BR558.wav,BR710.wav,BR-participant3,BR-participant3,BR-participant1,BR,BR,BR,True,WorldVowels
BR_TRIP21806_0,BR523.wav,BR568.wav,BR433.wav,BR-participant3,BR-participant3,BR-participant4,BR,BR,BR,False,WorldVowels
triplet_EN1074,1s_english/23090_sliced_2554.wav,1s_english/25694_sliced_3319.wav,1s_english/18883_sliced_2272.wav,3347,3347,1571,EN,EN,EN,False,zerospeech
FR_TRIP66154_0,FR1483.wav,FR1523.wav,FR3098.wav,FR-participant4,FR-participant4,FR-participant7,FR,FR,FR,False,WorldVowels
triplet_105,maureen_eng_14.wav,veronique_fr_14.wav,ewan_eng_14.wav,ewan,veronique,ewan,EN,FR,EN,False,cogsci-2019
triplet_00000100658,TRAIN/DR2/MWSB0/SX186_sliced_119.wav,TRAIN/DR2/MWSB0/SA1_sliced_287.wav,TRAIN/DR4/MNET0/SX186_sliced_455.wav,MWSB0,MWSB0,MNET0,EN_DR2,EN_DR2,EN_DR4,False,pilot-july-2018
triplet_EN2148,1s_english/5760_sliced_979.wav,1s_english/18389_sliced_963.wav,1s_english/3907_sliced_2749.wav,3851,3851,4926,EN,EN,EN,False,zerospeech
EN_TRIP19099_1,EN2909.wav,EN2830.wav,EN1806.wav,EN-participant8,EN-participant8,EN-participant1,EN,EN,EN,True,WorldVowels
triplet_EN1733,1s_english/255_sliced_3029.wav,1s_english/19525_sliced_2311.wav,1s_english/4185_sliced_3027.wav,8824,8824,2741,EN,EN,EN,True,zerospeech
triplet_FR308,1s_french/8372_sliced_55.wav,1s_french/12642_sliced_498.wav,1s_french/16461_sliced_57.wav,F06_N,F06_N,M10_N,FR,FR,FR,False,zerospeech
triplet_EN232,1s_english/11934_sliced_2108.wav,1s_english/8745_sliced_3556.wav,1s_english/22461_sliced_2106.wav,8193,8193,5802,EN,EN,EN,False,zerospeech
triplet_EN2197,1s_english/1790_sliced_2567.wav,1s_english/19136_sliced_1133.wav,1s_english/1405_sliced_4562.wav,1571,1571,8824,EN,EN,EN,True,zerospeech
triplet_FR2503,1s_french/93_sliced_9008.wav,1s_french/2126_sliced_7116.wav,1s_french/18825_sliced_9009.wav,M10_N,M10_N,F02_N,FR,FR,FR,True,zerospeech
triplet_EN786,1s_english/2242_sliced_73.wav,1s_english/24883_sliced_86.wav,1s_english/10295_sliced_75.wav,2741,2741,3347,EN,EN,EN,False,zerospeech
triplet_EN602,1s_english/22268_sliced_28.wav,1s_english/7137_sliced_1843.wav,1s_english/7180_sliced_26.wav,3347,3347,8824,EN,EN,EN,False,zerospeech
GR_TRIP79615_1,GR692.wav,GR721.wav,GR211.wav,GR-participant5,GR-participant5,GR-participant2,GR,GR,GR,True,WorldVowels
triplet_EN760,1s_english/1674_sliced_1977.wav,1s_english/13674_sliced_2068.wav,1s_english/1399_sliced_2972.wav,6509,6509,3347,EN,EN,EN,False,zerospeech
triplet_7_B,ewan_17.wav,ewan_2.wav,amelia_vowels_17.wav,ewan,ewan,amelia,EN,EN,EN,False,pilot-aug-2018
ES_TRIP10253_1,ES299.wav,ES310.wav,ES119.wav,ES-participant5,ES-participant5,ES-participant4,ES,ES,ES,True,WorldVowels
triplet_EN1403,1s_english/21644_sliced_2920.wav,1s_english/12648_sliced_2078.wav,1s_english/10221_sliced_2921.wav,1571,1571,6509,EN,EN,EN,True,zerospeech
TU_TRIP2273_0,TU78.wav,TU81.wav,TU256.wav,TU-participant4,TU-participant4,TU-participant1,TU,TU,TU,False,WorldVowels
FR_TRIP19184_0,FR2136.wav,FR1888.wav,FR1599.wav,FR-participant3,FR-participant3,FR-participant4,FR,FR,FR,False,WorldVowels
FR_TRIP50935_0,FR456.wav,FR162.wav,FR2996.wav,FR-participant6,FR-participant6,FR-participant7,FR,FR,FR,False,WorldVowels
BR_TRIP65907_1,BR775.wav,BR666.wav,BR16.wav,BR-participant1,BR-participant1,BR-participant2,BR,BR,BR,True,WorldVowels
triplet_FR2743,1s_french/9660_sliced_1465.wav,1s_french/12692_sliced_274.wav,1s_french/8417_sliced_1463.wav,M01_O,M01_O,M04_O,FR,FR,FR,True,zerospeech
triplet_FR2337,1s_french/19073_sliced_799.wav,1s_french/19685_sliced_71.wav,1s_french/19767_sliced_51.wav,F10_O,F10_O,F02_N,FR,FR,FR,True,zerospeech
triplet_FR124,1s_french/5954_sliced_238.wav,1s_french/3406_sliced_264.wav,1s_french/10163_sliced_228.wav,M08_N,M08_N,M01_O,FR,FR,FR,False,zerospeech
triplet_FR795,1s_french/3265_sliced_59.wav,1s_french/13310_sliced_902.wav,1s_french/19835_sliced_58.wav,F01_O,F01_O,F02_N,FR,FR,FR,True,zerospeech
BR_TRIP25897_0,BR1024.wav,BR890.wav,BR773.wav,BR-participant5,BR-participant5,BR-participant1,BR,BR,BR,False,WorldVowels
triplet_EN573,1s_english/22602_sliced_4593.wav,1s_english/13056_sliced_4051.wav,1s_english/9740_sliced_4061.wav,5802,5802,6509,EN,EN,EN,True,zerospeech
triplet_FR1561,1s_french/16959_sliced_442.wav,1s_french/16862_sliced_1406.wav,1s_french/13422_sliced_441.wav,F01_N,F01_N,M07_N,FR,FR,FR,True,zerospeech
BR_TRIP15431_0,BR588.wav,BR456.wav,BR852.wav,BR-participant3,BR-participant3,BR-participant1,BR,BR,BR,False,WorldVowels
BR_TRIP48480_0,BR309.wav,BR373.wav,BR510.wav,BR-participant4,BR-participant4,BR-participant3,BR,BR,BR,False,WorldVowels
BR_TRIP14202_1,BR637.wav,BR504.wav,BR288.wav,BR-participant3,BR-participant3,BR-participant4,BR,BR,BR,True,WorldVowels
triplet_EN592,1s_english/378_sliced_3677.wav,1s_english/1324_sliced_3676.wav,1s_english/21612_sliced_2902.wav,2294,2294,2741,EN,EN,EN,False,zerospeech
triplet_EN1817,1s_english/8894_sliced_4226.wav,1s_english/11890_sliced_2302.wav,1s_english/8178_sliced_4225.wav,5189,5189,3851,EN,EN,EN,True,zerospeech
GL_TRIP1548_0,GLO121.wav,GLO14.wav,GLO116.wav,S04F,S04F,S03M,GL,GL,GL,False,WorldVowels
GR_TRIP61577_1,GR268.wav,GR317.wav,GR621.wav,GR-participant4,GR-participant4,GR-participant1,GR,GR,GR,True,WorldVowels
triplet_FR1122,1s_french/10918_sliced_1136.wav,1s_french/13216_sliced_315.wav,1s_french/10557_sliced_265.wav,F06_N,F06_N,F02_N,FR,FR,FR,False,zerospeech
triplet_EN345,1s_english/9145_sliced_2617.wav,1s_english/1652_sliced_2616.wav,1s_english/23972_sliced_1927.wav,3851,3851,8193,EN,EN,EN,True,zerospeech
BR_TRIP30670_0,BR928.wav,BR934.wav,BR317.wav,BR-participant5,BR-participant5,BR-participant4,BR,BR,BR,False,WorldVowels
triplet_FR2976,1s_french/14144_sliced_2167.wav,1s_french/5154_sliced_2143.wav,1s_french/10561_sliced_1358.wav,F01_O,F01_O,F02_N,FR,FR,FR,False,zerospeech
triplet_EN1047,1s_english/8195_sliced_1637.wav,1s_english/17503_sliced_1638.wav,1s_english/10543_sliced_2256.wav,188,188,6509,EN,EN,EN,True,zerospeech
triplet_EN1829,1s_english/20584_sliced_2205.wav,1s_english/14319_sliced_869.wav,1s_english/23257_sliced_2309.wav,8193,8193,188,EN,EN,EN,True,zerospeech
triplet_EN588,1s_english/8767_sliced_4488.wav,1s_english/7461_sliced_4489.wav,1s_english/8186_sliced_3678.wav,3851,3851,3347,EN,EN,EN,False,zerospeech
ES_TRIP27779_0,ES187.wav,ES212.wav,ES58.wav,ES-participant3,ES-participant3,ES-participant2,ES,ES,ES,False,WorldVowels
EN_TRIP34684_0,EN1237.wav,EN1352.wav,EN2194.wav,EN-participant3,EN-participant3,EN-participant7,EN,EN,EN,False,WorldVowels
triplet_FR204,1s_french/3815_sliced_339.wav,1s_french/4877_sliced_338.wav,1s_french/14469_sliced_340.wav,M10_O,M10_O,F01_O,FR,FR,FR,False,zerospeech
triplet_EN1871,1s_english/17563_sliced_1238.wav,1s_english/21642_sliced_1822.wav,1s_english/9622_sliced_2481.wav,5802,5802,3851,EN,EN,EN,True,zerospeech
triplet_FR876,1s_french/3415_sliced_990.wav,1s_french/17034_sliced_320.wav,1s_french/1823_sliced_991.wav,F06_N,F06_N,M10_N,FR,FR,FR,False,zerospeech
triplet_EN1815,1s_english/19235_sliced_3126.wav,1s_english/21384_sliced_3127.wav,1s_english/21900_sliced_3128.wav,5189,5189,188,EN,EN,EN,True,zerospeech
GL_TRIP703_1,GLO6.wav,GLO108.wav,GLO34.wav,S05M,S05M,S07F,GL,GL,GL,True,WorldVowels
BR_TRIP14646_1,BR504.wav,BR617.wav,BR260.wav,BR-participant3,BR-participant3,BR-participant4,BR,BR,BR,True,WorldVowels
triplet_EN313,1s_english/3103_sliced_3769.wav,1s_english/16710_sliced_3770.wav,1s_english/3833_sliced_3771.wav,511,511,8193,EN,EN,EN,True,zerospeech
triplet_EN1481,1s_english/18119_sliced_2651.wav,1s_english/1783_sliced_2652.wav,1s_english/5415_sliced_2653.wav,3347,3347,8193,EN,EN,EN,True,zerospeech
ES_TRIP7538_1,ES31.wav,ES20.wav,ES196.wav,ES-participant2,ES-participant2,ES-participant3,ES,ES,ES,True,WorldVowels
triplet_EN723,1s_english/2950_sliced_2139.wav,1s_english/16410_sliced_2109.wav,1s_english/3063_sliced_2140.wav,5189,5189,4926,EN,EN,EN,True,zerospeech
triplet_EN1092,1s_english/4777_sliced_605.wav,1s_english/10766_sliced_1704.wav,1s_english/15671_sliced_603.wav,5802,5802,2294,EN,EN,EN,False,zerospeech
EN_TRIP27141_0,EN894.wav,EN772.wav,EN364.wav,EN-participant4,EN-participant4,EN-participant6,EN,EN,EN,False,WorldVowels
triplet_FR1265,1s_french/2272_sliced_1220.wav,1s_french/18628_sliced_1221.wav,1s_french/4841_sliced_2859.wav,M08_N,M08_N,F10_O,FR,FR,FR,True,zerospeech
GR_TRIP13285_1,GR240.wav,GR152.wav,GR95.wav,GR-participant2,GR-participant2,GR-participant6,GR,GR,GR,True,WorldVowels
ES_TRIP22275_1,ES93.wav,ES96.wav,ES285.wav,ES-participant4,ES-participant4,ES-participant5,ES,ES,ES,True,WorldVowels
triplet_EN74,1s_english/25278_sliced_1946.wav,1s_english/6668_sliced_1947.wav,1s_english/12178_sliced_276.wav,188,188,8824,EN,EN,EN,False,zerospeech
triplet_FR151,1s_french/9627_sliced_285.wav,1s_french/17659_sliced_232.wav,1s_french/17138_sliced_286.wav,M04_O,M04_O,F01_N,FR,FR,FR,True,zerospeech
triplet_FR1090,1s_french/11278_sliced_647.wav,1s_french/10813_sliced_387.wav,1s_french/8660_sliced_284.wav,F02_O,F02_O,F02_N,FR,FR,FR,False,zerospeech
ES_TRIP13129_0,ES306.wav,ES293.wav,ES126.wav,ES-participant5,ES-participant5,ES-participant4,ES,ES,ES,False,WorldVowels
GR_TRIP70641_0,GR694.wav,GR704.wav,GR155.wav,GR-participant5,GR-participant5,GR-participant2,GR,GR,GR,False,WorldVowels
triplet_EN1261,1s_english/3209_sliced_3975.wav,1s_english/19249_sliced_2615.wav,1s_english/11244_sliced_4266.wav,511,511,8824,EN,EN,EN,True,zerospeech
triplet_FR1568,1s_french/10892_sliced_1410.wav,1s_french/13216_sliced_315.wav,1s_french/19274_sliced_2169.wav,F06_N,F06_N,M01_O,FR,FR,FR,False,zerospeech
triplet_101_A,amelia_consonants_22.wav,amelia_consonants_15.wav,ewan_70.wav,amelia,amelia,ewan,EN,EN,EN,True,pilot-aug-2018
triplet_FR1151,1s_french/18451_sliced_1005.wav,1s_french/7756_sliced_1150.wav,1s_french/17438_sliced_329.wav,M01_O,M01_O,F06_N,FR,FR,FR,True,zerospeech
triplet_43_B,amelia_vowels_25.wav,amelia_vowels_18.wav,ewan_25.wav,amelia,amelia,ewan,EN,EN,EN,False,pilot-aug-2018
triplet_EN1607,1s_english/12162_sliced_2975.wav,1s_english/9988_sliced_3884.wav,1s_english/8063_sliced_2083.wav,5189,5189,2294,EN,EN,EN,True,zerospeech
BR_TRIP59827_0,BR667.wav,BR706.wav,BR91.wav,BR-participant1,BR-participant1,BR-participant2,BR,BR,BR,False,WorldVowels
triplet_EN1287,1s_english/18299_sliced_2360.wav,1s_english/3265_sliced_2371.wav,1s_english/20961_sliced_2359.wav,4926,4926,5189,EN,EN,EN,True,zerospeech
triplet_FR560,1s_french/8317_sliced_745.wav,1s_french/15449_sliced_744.wav,1s_french/13291_sliced_746.wav,M07_N,M07_N,M10_N,FR,FR,FR,False,zerospeech
triplet_FR2392,1s_french/14989_sliced_1102.wav,1s_french/20365_sliced_1101.wav,1s_french/365_sliced_516.wav,F03_O,F03_O,M01_O,FR,FR,FR,False,zerospeech
triplet_FR2898,1s_french/17082_sliced_2053.wav,1s_french/13488_sliced_7113.wav,1s_french/1838_sliced_2054.wav,F02_N,F02_N,M01_O,FR,FR,FR,False,zerospeech
triplet_FR1433,1s_french/4793_sliced_1324.wav,1s_french/9238_sliced_1333.wav,1s_french/17138_sliced_286.wav,M07_N,M07_N,F01_N,FR,FR,FR,True,zerospeech
triplet_EN848,1s_english/3386_sliced_3157.wav,1s_english/14121_sliced_3176.wav,1s_english/23549_sliced_2316.wav,3851,3851,4926,EN,EN,EN,False,zerospeech
triplet_FR2623,1s_french/6039_sliced_230.wav,1s_french/14081_sliced_262.wav,1s_french/17659_sliced_232.wav,F06_N,F06_N,M04_O,FR,FR,FR,True,zerospeech
triplet_EN904,1s_english/17796_sliced_1204.wav,1s_english/5257_sliced_2595.wav,1s_english/14494_sliced_114.wav,188,188,3347,EN,EN,EN,False,zerospeech
TU_TRIP6722_0,TU45.wav,TU22.wav,TU121.wav,TU-participant2,TU-participant2,TU-participant4,TU,TU,TU,False,WorldVowels
FR_TRIP19161_0,FR2094.wav,FR2299.wav,FR3824.wav,FR-participant3,FR-participant3,FR-participant5,FR,FR,FR,False,WorldVowels
triplet_EN212,1s_english/13674_sliced_2068.wav,1s_english/1674_sliced_1977.wav,1s_english/21041_sliced_2067.wav,6509,6509,8193,EN,EN,EN,False,zerospeech
ES_TRIP5603_1,ES61.wav,ES29.wav,ES190.wav,ES-participant2,ES-participant2,ES-participant3,ES,ES,ES,True,WorldVowels
triplet_FR2211,1s_french/5525_sliced_1251.wav,1s_french/6317_sliced_1207.wav,1s_french/279_sliced_1252.wav,M04_O,M04_O,M08_N,FR,FR,FR,True,zerospeech
triplet_EN1956,1s_english/17302_sliced_10310.wav,1s_english/9056_sliced_10309.wav,1s_english/24754_sliced_10311.wav,3851,3851,6509,EN,EN,EN,False,zerospeech
FR_TRIP7095_1,FR865.wav,FR647.wav,FR3457.wav,FR-participant2,FR-participant2,FR-participant5,FR,FR,FR,True,WorldVowels
triplet_EN876,1s_english/16623_sliced_2996.wav,1s_english/23222_sliced_3880.wav,1s_english/18585_sliced_2039.wav,3347,3347,4926,EN,EN,EN,False,zerospeech
triplet_EN1231,1s_english/4722_sliced_3052.wav,1s_english/26107_sliced_2114.wav,1s_english/5249_sliced_2146.wav,8824,8824,8193,EN,EN,EN,True,zerospeech
triplet_FR732,1s_french/2522_sliced_821.wav,1s_french/20464_sliced_808.wav,1s_french/4155_sliced_822.wav,F01_O,F01_O,M10_N,FR,FR,FR,False,zerospeech
FR_TRIP8043_0,FR780.wav,FR868.wav,FR56.wav,FR-participant2,FR-participant2,FR-participant6,FR,FR,FR,False,WorldVowels
triplet_FR1592,1s_french/13059_sliced_1025.wav,1s_french/6974_sliced_1419.wav,1s_french/1919_sliced_1026.wav,F10_O,F10_O,M01_O,FR,FR,FR,False,zerospeech
EN_TRIP24278_0,EN749.wav,EN700.wav,EN2386.wav,EN-participant2,EN-participant2,EN-participant5,EN,EN,EN,False,WorldVowels
triplet_EN733,1s_english/2626_sliced_2164.wav,1s_english/9668_sliced_2163.wav,1s_english/23512_sliced_2165.wav,8824,8824,6509,EN,EN,EN,True,zerospeech
triplet_EN1826,1s_english/8745_sliced_3556.wav,1s_english/25485_sliced_4002.wav,1s_english/19671_sliced_3555.wav,8193,8193,8824,EN,EN,EN,False,zerospeech
triplet_FR2713,1s_french/17659_sliced_232.wav,1s_french/18415_sliced_291.wav,1s_french/6039_sliced_230.wav,M04_O,M04_O,F06_N,FR,FR,FR,True,zerospeech
triplet_FR1660,1s_french/300_sliced_760.wav,1s_french/10000_sliced_1444.wav,1s_french/13806_sliced_118.wav,M07_N,M07_N,M01_O,FR,FR,FR,False,zerospeech
triplet_FR63,1s_french/13866_sliced_171.wav,1s_french/12684_sliced_183.wav,1s_french/20730_sliced_44.wav,F10_O,F10_O,F02_N,FR,FR,FR,True,zerospeech
ES_TRIP33282_1,ES220.wav,ES235.wav,ES292.wav,ES-participant1,ES-participant1,ES-participant5,ES,ES,ES,True,WorldVowels
triplet_FR624,1s_french/17713_sliced_783.wav,1s_french/16398_sliced_600.wav,1s_french/16563_sliced_41.wav,F02_O,F02_O,M10_N,FR,FR,FR,False,zerospeech
triplet_FR2067,1s_french/13565_sliced_1750.wav,1s_french/20588_sliced_1745.wav,1s_french/4583_sliced_743.wav,M10_N,M10_N,F02_O,FR,FR,FR,True,zerospeech
BR_TRIP42899_0,BR279.wav,BR399.wav,BR172.wav,BR-participant4,BR-participant4,BR-participant2,BR,BR,BR,False,WorldVowels
triplet_EN1984,1s_english/2158_sliced_3306.wav,1s_english/4313_sliced_10278.wav,1s_english/5956_sliced_4327.wav,6509,6509,3851,EN,EN,EN,False,zerospeech
